"totmou","totrev","creditcd","eqpdays","Customer_ID"
4771,376.36,"N",80,1097584
2908,684.3,"Y",640,1022772
4497,513.93,"N",48,1022275
4916,752.99,"N",536,1052860
21,235.37,"Y",369,1062270
1738,832.88,"Y",710,1026075
7079,1348.17,"Y",169,1018755
7547,1617.46,"N",1070,1098728
12162,655.05,"Y",94,1015408
10273,952.39,"Y",160,1049467
13765,2505.62,"Y",126,1024490
7923,477.31,"N",565,1032319
642,303.14,"Y",309,1071786
1017,424.33,"Y",313,1061362
1578,773.59,"Y",549,1051440
6661,648.26,"N",395,1049599
8658,2122.02,"Y",648,1035167
3954,436.53,"N",209,1094270
5376,402.83,"Y",297,1092498
6519,995.58,"Y",302,1033925
6784,809.94,"Y",409,1072870
3192,646.19,"Y",84,1045437
2851,1600.62,"Y",22,1004978
23827,5869.41,"N",406,1047316
8070,1164.04,"Y",740,1030502
5379,711.66,"Y",611,1044558
16905,1004.96,"Y",309,1071632
2323,806.69,"Y",694,1018543
2772,246.33,"Y",53,1067371
2645,806.5,"N",723,1033923
4757,665.54,"N",61,1061376
3189,814.47,"Y",319,1079518
6298,917.34,"Y",236,1095731
750,424.1,"Y",195,1084718
3499,568.91,"N",68,1048395
2210,504.66,"Y",320,1059981
54352.05,4125.32,"Y",405,1000527
4079,842.95,"N",183,1064444
3971,542.55,"N",401,1048906
1438,220.13,"N",359,1085775
10885,989.65,"Y",380,1055438
9675,1848.4,"Y",299,1047863
6996,1433.18,"Y",257,1004406
3479,881.23,"N",182,1095617
5853,713.99,"Y",409,1072987
1366,245.01,"Y",10,1049927
20995,1699.17,"Y",472,1053177
9493,794.06,"Y",18,1042247
3049,883.18,"Y",851,1019922
3107,603.09,"Y",321,1059928
34732.49,4053.38,"Y",698,1000423
11964,1578.4,"Y",254,1034752
6236,2061.69,"Y",749,1022930
4882,624.14,"N",212,1094124
9235,574.83,"Y",479,1061878
2921,464.54,"Y",457,1043085
17882,2416.68,"N",135,1035904
12575,1937.51,"N",1253,1001877
15521,977.72,"Y",179,1078783
5420,547.79,"N",397,1049334
4009,1030.87,"Y",151,1055451
2264,321.25,"Y",289,1065489
8028,1283.08,"N",478,1047642
15833,1546.22,"Y",157,1015324
17057,2329.91,"Y",40,1024237
8463,1177.46,"Y",533,1039887
2357,981.31,"Y",690,1010721
611,848.97,"N",881,1017105
5623,2416.31,"Y",209,1018239
15504,1249.35,"N",134,1083915
1520,614.23,"N",340,1067118
1144,251.99,"Y",266,1081892
3223,314.04,"N",233,1095897
12864,1719.93,"N",35,1018020
2981,459.49,"N",342,1073846
6299,805.08,"Y",497,1058412
6852,849.34,"Y",56,1064078
556,418.42,"Y",441,1066819
9687,1051.37,"Y",526,1054040
13092,1063.07,"Y",131,1037367
10261,1618.1,"N",566,1032040
2129,483.49,"N",840,1099478
9178,1271.59,"N",285,1091866
11059,1040.9,"Y",254,1042857
27350,2729.16,"Y",683,1029415
2009,701.35,"Y",682,1029760
8099,1017.63,"Y",578,1037336
1517,222.71,"Y",204,1076142
2828,785.15,"N",932,1007457
10607,1540.14,"Y",118,1048796
2431,970.51,"Y",354,1035653
14450,790.43,"Y",322,1073148
2725,530.61,"N",213,1078868
6455,422.11,"N",351,1065638
4331,633.09,"Y",534,1041449
5071,1183.04,"Y",540,1040842
6455,1315.94,"Y",595,1014892
28936,1916.84,"Y",294,1052069
6330,835.79,"Y",331,1040682
5062,795.66,"Y",320,1054330
1118,561.32,"Y",387,1050497
23780,3101.08,"N",192,1015447
15764,1923.54,"Y",6,1005145
4764,672.73,"Y",637,1029531
3276,677.97,"N",468,1063601
7072,923.6,"N",216,1096318
7056,1121.91,"N",612,1034305
6881,968.21,"N",160,1039373
722,375.61,"Y",183,1093199
11428,1175.63,"Y",566,1049349
7507,977.26,"Y",321,1078834
1868,701.82,"N",242,1043629
45702,4804.2,"Y",52,1007573
5031,1156.52,"N",689,1023912
4493,187.34,"Y",408,1063489
401,307.94,"Y",277,1093917
533,405.32,"Y",316,1089978
4673,485.85,"N",326,1058845
13349,850.32,"N",379,1051535
6622,455.93,"N",222,1096184
5972,1069.61,"Y",60,1025092
32015.03667,3204.4,"Y",411,1000184
17350,1801.67,"N",158,1020925
13316,1506.54,"Y",107,1055183
9267,980.24,"N",137,1063157
7675,1113.08,"Y",484,1040248
1203,487.19,"Y",433,1058946
17598,1315.59,"Y",533,1046385
6335,731.84,"N",394,1066059
10338,1633.24,"Y",168,1019198
9007,1056.87,"N",429,1059811
8515,923.08,"Y",35,1086002
179,144.19,"Y",326,1077798
9433,958.5,"N",25,1049341
2576,697.06,"Y",706,1017333
4895,670.7,"Y",207,1035731
2653,462.65,"Y",363,1053341
5463,442.71,"N",266,1068781
360,667.52,"Y",667,1038901
26301,2416.17,"Y",95,1038740
5142,603.3,"N",635,1029785
20084,2483.85,"Y",405,1005259
4740,669.73,"N",306,1062536
6131,1126.72,"Y",463,1042398
10774,1042.53,"N",296,1030195
9566,1325.7,"Y",266,1038990
1930,831.04,"Y",623,1043421
6081,485.99,"N",329,1076935
4422,1157.25,"Y",280,1032838
4067,605.7,"Y",314,1081213
2886,815.01,"Y",126,1065853
445,220.77,"Y",530,1046702
8728,1523.49,"Y",177,1087507
9620,1232.19,"Y",6,1035822
9171,1513.61,"N",708,1026303
10602,1202.81,"Y",495,1050542
22443,1963.97,"Y",264,1040333
9325,550.51,"Y",320,1060137
3162,614.83,"Y",608,1034692
5909,950.19,"N",259,1084526
20339,1162.98,"N",302,1063080
5124,845.29,"Y",861,1010374
603,387.48,"N",421,1053801
7377,859.33,"Y",183,1004814
3265,844.55,"Y",286,1038594
3001,474.28,"Y",357,1085997
6856,1225.62,"Y",500,1018372
3424,305.87,"Y",187,1092780
839,353.8,"N",97,1034768
7241,1084.29,"N",197,1039180
8928,575.71,"Y",320,1079146
2797,437.5,"",134,1066266
1502,460.94,"Y",49,1094914
4666,161.32,"Y",300,1072140
10035,893.46,"Y",177,1074721
12968,2149.34,"Y",772,1019100
3295,856.85,"Y",429,1059859
7331,434.79,"Y",322,1090134
7062,1401.04,"Y",393,1001497
12001,946.67,"Y",334,1082158
4240,903.61,"Y",294,1055203
15449,1157.12,"Y",3,1098129
5046,571.5,"Y",191,1092457
6498,1054.66,"Y",392,1076531
2932,763.75,"N",295,1087052
24469,1406.04,"N",149,1008168
23229,2971.12,"",382,1000565
1464,645.79,"N",612,1025114
9851,1500.69,"Y",801,1012584
4368,540.57,"N",614,1038297
16750,6280.17,"Y",259,1012349
6479,496.7,"Y",478,1040800
1350,434.41,"",249,1086229
2667,586.04,"Y",506,1056754
5600,1358.63,"Y",1117,1002855
9681,1397.39,"N",318,1040251
10376,822.24,"Y",333,1057424
3932,897.43,"Y",613,1044356
7943,620.1,"Y",193,1097104
4043,288.71,"Y",191,1097218
5142,946.92,"Y",710,1022366
6823,358.19,"N",205,1081724
18678,2033.53,"Y",15,1026058
13687,1846.86,"Y",897,1016098
6523,704.63,"Y",338,1056645
1935,320,"Y",239,1092300
5977,1196.89,"N",395,1005437
3433,176.5,"N",417,1071428
3806,545.93,"N",384,1067405
10240,1188.15,"Y",318,1018908
2824,605.68,"Y",485,1036825
990,153.08,"Y",243,1095615
2037,586.6,"Y",146,1061857
13756,1825.12,"N",264,1045691
54,240.25,"N",207,1094360
2935,953.92,"Y",716,1021967
749,1094.8,"Y",1291,1001597
540,105.14,"Y",201,1083171
8171,967.83,"N",413,1069254
4024,603.88,"Y",406,1048260
2100,215.64,"N",520,1047573
4595,988.17,"Y",554,1050718
18660,2111.42,"N",329,1063938
3799,558.95,"Y",325,1066526
7231,855.84,"Y",292,1092936
8389,1659.92,"Y",275,1099371
1918,396.64,"N",190,1097291
8824,1283.1,"Y",809,1017973
3236,384.31,"N",239,1095733
5704,891.78,"Y",868,1013653
943,441.92,"Y",313,1081341
2603,404.1,"",202,1082333
2194,1499.57,"N",753,1018833
7800,1015.8,"Y",390,1028198
15577,1086.29,"",44,1042490
1126,411.56,"Y",398,1049184
1589,473.43,"Y",627,1032349
4991,667.77,"Y",207,1096634
4321,500.29,"Y",312,1062866
5236,1390.16,"Y",918,1010522
12774,1852.31,"Y",185,1005239
19223,2280.5,"Y",219,1026888
753,747.34,"Y",342,1074127
1968,1073.87,"Y",389,1059721
9384,999.08,"N",104,1080421
2696,469.62,"Y",1192,1098260
5026,1137.72,"Y",591,1045793
2621,201.51,"Y",414,1062393
4116,811.6,"Y",472,1041413
4096,550.77,"Y",425,1046372
11328,980,"N",451,1066624
8353,1009.78,"N",85,1049118
10,418.17,"Y",385,1078102
1379,627.3,"Y",370,1069410
7931,1130.01,"Y",667,1020913
11346,1124.09,"N",411,1055153
5554,1291.15,"Y",577,1033228
1734,292.23,"Y",364,1053183
2907,554.18,"N",371,1061974
3170,329.96,"Y",183,1097561
817,606.1,"Y",546,1044992
1655,490.91,"Y",842,1015707
2295,613.81,"Y",639,1028925
6418,785.58,"Y",614,1042815
7186,647.34,"N",204,1096709
24837,3112.99,"Y",1167,1001745
2801,376.39,"N",243,1091952
4085.4,2134.5,"",341,1001530
20282,1192.68,"Y",19,1069536
406,159.06,"Y",311,1082178
6918,521.92,"Y",361,1085408
20106,2381.35,"N",4,1056876
3761,350.15,"Y",232,1074476
1179,354.4,"Y",274,1094086
47535.42667,4643.68,"Y",123,1000347
10102,1137.51,"Y",1059,1004902
2504,613.86,"N",383,1059443
4539,663.6,"Y",222,1093603
6587,821.55,"Y",455,1053792
3258,268.5,"Y",5,1086248
19909,1558.23,"Y",425,1070329
250,510.1,"Y",234,1095857
20236,3856.54,"Y",453,1055654
1730,335,"Y",239,1087833
11808,1382.4,"Y",257,1031526
3108,620.65,"Y",313,1091029
8485,777.31,"N",171,1072488
8070,525.04,"Y",332,1076430
4598,747.85,"Y",241,1069895
6956,779.4,"N",430,1045804
4119,838.46,"Y",636,1029736
2970,301.47,"N",218,1077775
13702,947.39,"N",299,1085544
10809,1600.41,"Y",339,1025938
5071,750.95,"N",637,1023190
7261,869.23,"N",300,1059266
749,328.37,"N",229,1093133
3764,570.81,"N",74,1063345
238,293.31,"N",397,1065566
3174,656.66,"N",261,1083645
3212,938.52,"N",379,1060674
5084,787.7,"Y",369,1027823
22885,1968.76,"N",435,1016562
4840,102.03,"Y",337,1075077
2927,264.35,"",484,1051850
2283,722.45,"N",493,1059341
5361,767.74,"Y",127,1092470
91200.08667,5170.45,"Y",153,1000176
1555,723.71,"Y",705,1022770
1016,151.07,"Y",355,1064887
3550,783.11,"N",616,1044036
1335,303.91,"Y",32,1040090
19325,1226.88,"N",407,1063669
1437,327.76,"Y",246,1091721
18918,1064.24,"Y",313,1081577
2490,872.46,"Y",715,1025560
5477,761.92,"Y",52,1065177
36275,3281.52,"Y",157,1014808
22231,3747.77,"Y",109,1031112
1864,861.91,"Y",674,1020526
1051,318.43,"Y",457,1049540
4083,669.83,"Y",726,1016178
587,701.14,"Y",1208,1002614
1869,283.97,"N",209,1079904
8460,1606.36,"N",9,1018422
3367,575.24,"N",583,1027960
2023,327.7,"Y",332,1076392
13202,1852.02,"Y",144,1066007
8747,671.08,"Y",208,1081212
6586,1315.87,"Y",803,1015375
8402,1166.89,"Y",302,1084999
2452,769.96,"Y",185,1098947
1581,510.96,"Y",335,1075661
1027,469.67,"Y",327,1077508
16226,1158.85,"Y",1045,1007061
2305,579.6,"Y",31,1008347
4788,412.51,"Y",370,1069376
9000,1119.47,"Y",106,1022982
5349,1093.57,"Y",551,1051069
8289,1132.52,"N",214,1037235
4520,789.64,"Y",356,1086182
9946,844.69,"Y",177,1035100
18976,1313.52,"Y",245,1083876
20747,1267.23,"Y",113,1010038
8030,1914.91,"Y",356,1003005
1631,169.92,"Y",356,1071519
1769,1032.04,"Y",533,1053230
11754,769.2,"N",265,1094541
2900,398.25,"N",300,1067202
11240,1767.64,"N",310,1004920
5598,601.36,"N",183,1095573
3184,279.95,"N",152,1086622
599,353.34,"Y",352,1072227
7185,885.89,"Y",56,1054241
1893,457.1,"Y",58,1055577
1854,440.41,"Y",368,1052770
366,332.57,"N",332,1089068
23224,3727.77,"Y",105,1011671
11512,710.01,"N",315,1080831
3586,664.14,"N",179,1092588
3277,506.25,"Y",342,1073813
14351,726.46,"N",671,1025414
5224,1032.78,"Y",31,1073177
2375,1135.14,"Y",1065,1006027
4755,846.51,"N",479,1061898
2908,542.67,"Y",497,1023272
4530,561.92,"Y",484,1061010
2298,786.14,"N",417,1098301
7292,1201.39,"Y",362,1032412
22543,3230.69,"Y",41,1005401
5585,1272.92,"Y",703,1022903
6733,1499.81,"Y",227,1016740
2356,298.24,"Y",186,1097448
2405,330.13,"N",137,1076018
2229,1235.72,"Y",761,1015913
756,275.58,"",252,1071002
9616,1335.28,"Y",697,1027335
3241,883.91,"Y",854,1019575
6664,1095.16,"Y",788,1024542
20029,2398.48,"Y",649,1008245
998,397.08,"Y",722,1021547
6551,771.02,"Y",370,1052608
6392,594.31,"N",350,1054948
1099,572.2,"Y",359,1062424
2426,689.48,"N",1232,1002012
710,311.72,"Y",317,1080020
7028,1161.06,"Y",12,1028370
3182,489.78,"Y",367,1083943
17160,922.75,"Y",310,1091399
5086,429.61,"N",458,1042898
1743,481.47,"N",62,1096631
6756,453.18,"Y",387,1059049
6548,706.76,"Y",219,1084265
21480,1524.83,"Y",70,1026102
11168,680.64,"Y",387,1059063
1099,107.12,"N",189,1085874
2117,846.7,"Y",283,1007216
4839,671.97,"Y",348,1055279
12968,1741.8,"Y",351,1011894
1266,794.61,"Y",785,1020283
2809,621.59,"N",483,1051934
11436,1665.65,"Y",573,1037796
1612,341.76,"N",233,1074161
21844,2542.62,"Y",94,1007523
6063,798.97,"Y",491,1045909
1810,668.93,"N",301,1091626
2433,527.71,"Y",488,1060355
3112,702.01,"Y",312,1091219
3574,303.03,"Y",327,1068937
1714,461.05,"N",355,1086386
1581,538.36,"Y",233,1092806
7996,339.61,"Y",175,1062107
8520,532.02,"N",386,1059187
929,311.06,"Y",265,1082113
10297,694.87,"N",273,1088847
2174,600.84,"Y",477,1047363
6484,259.22,"N",192,1089492
2970,456.74,"Y",316,1080222
1877,524.82,"Y",472,1053245
10167,393.44,"N",225,1096116
8447,2547.48,"N",22,1034823
7198,757.16,"N",130,1040491
9824,1142.97,"Y",37,1041450
7566,685.4,"N",316,1070544
12062,1560.15,"N",679,1010761
7421,867.48,"N",84,1072978
11951,1556.63,"N",323,1008138
23950,5036.28,"Y",22,1017083
8485,1320.03,"",491,1024747
6138,828.67,"N",378,1051605
3210,806.88,"Y",822,1098886
15405,1346.96,"Y",374,1081393
7948,1125.32,"Y",137,1033291
11895,1215.46,"Y",210,1029447
6015,1334.92,"N",589,1036209
1041,829.27,"Y",744,1015233
3185,426.52,"N",328,1058341
9742,1240.79,"N",441,1067858
5164,849.22,"Y",332,1076399
16676.07,2813.19,"Y",1371,1001824
1638,539.24,"N",849,1015103
1416,2680.7,"N",977,1012287
127,191.71,"Y",244,1087358
10965,835.96,"Y",463,1053821
1113,352.04,"N",347,1055434
3098,579,"N",486,1060788
10287,743.75,"N",126,1093972
17320,999.79,"N",519,1037009
8099,1733.09,"Y",1001,1009131
4609,826.27,"Y",491,1016183
8036,779.69,"Y",310,1071477
11990,913.44,"Y",437,1039213
746,627.34,"Y",641,1028514
6754,671.06,"Y",91,1065142
16765,1674.35,"",38,1004548
7291,1041.13,"N",625,1033003
352,455.12,"Y",346,1087839
2757,562.63,"N",284,1066314
25216,2101.31,"Y",245,1031214
4240,434.31,"Y",52,1089749
3634,435.88,"N",192,1095110
1691,483.27,"Y",1072,1003599
4692,316.14,"N",195,1084754
8,222.68,"Y",539,1045647
8889,1373.07,"N",594,1026804
8424,1435.77,"N",143,1031375
572,332.59,"N",318,1060560
2598,423.87,"Y",307,1072039
11686,804.65,"N",348,1072988
17128,2417.48,"Y",163,1005338
6773,944.58,"Y",219,1029138
7221,1183.33,"Y",721,1015266
6467,529.87,"Y",229,1092002
8643,946.17,"Y",439,1031449
9634,929.42,"N",501,1049757
1236,459.11,"Y",316,1090220
30,392.72,"Y",381,1051283
597,698.53,"Y",318,1079693
5338,450.37,"Y",254,1070687
19358,1796.44,"Y",194,1036166
4253,525.06,"Y",299,1063573
271,230.44,"Y",188,1092719
7975,1355.84,"N",255,1015988
1068,418.44,"N",330,1057913
2508,679.97,"Y",90,1068442
6362,1607.88,"Y",351,1035876
2520,619.45,"N",201,1096776
12613,976.94,"N",353,1086940
7217,625.89,"Y",153,1087109
811,980.4,"Y",219,1022586
25259,1414.32,"Y",137,1098614
2570,804.64,"Y",776,1013590
5402,1138.85,"Y",183,1048363
984,359.81,"Y",589,1027396
7128,893.47,"Y",208,1080465
7564,1139.91,"N",500,1057804
5206,638.33,"N",521,1028013
1612,150.33,"N",323,1089959
2415,156.49,"Y",332,1076234
1436,743.73,"Y",760,1018202
3506,1060.17,"Y",204,1055109
2578,478.4,"N",405,1048336
93462.41,7511.11,"Y",350,1001242
7474,1150.43,"",97,1030263
4067,748.88,"N",339,1056535
14296,1778.09,"Y",793,1019542
5156,469.9,"N",371,1061991
445,251.08,"Y",186,1092851
1581,439.47,"Y",305,1032528
6952,689.64,"Y",484,1061054
48499,7296.78,"Y",220,1031106
4262,980.38,"N",35,1089351
73420.04,5754.55,"Y",226,1000162
14664,2635.76,"N",245,1006028
4222,537.61,"Y",204,1093904
1616,610.77,"Y",593,1026903
3095,1152.18,"Y",279,1015404
7116,1233.5,"Y",1175,1004702
2069,658.85,"Y",586,1027627
5551,1528.79,"Y",321,1015739
1640,571.28,"Y",621,1005128
19368,997.49,"Y",331,1089147
921,706.88,"Y",477,1040994
2090,188.98,"Y",411,1055052
10955,854.39,"Y",75,1057540
5873,684.77,"N",192,1096066
2230,615.43,"Y",554,1050812
4255,624.8,"Y",446,1056652
5409,472.75,"N",713,1034830
15734,876.47,"N",157,1065443
14018,1156.53,"Y",275,1009193
1423,1142.25,"Y",1143,1004232
8031,914.43,"N",343,1088014
10797,1832.79,"Y",238,1004660
15858,1891.46,"Y",511,1002036
7440,917.34,"Y",58,1041436
2473,831.71,"Y",546,1034683
3055,1516.63,"Y",859,1014836
2780,653.49,"N",430,1059735
5772,704.35,"Y",354,1054357
2279,1067.03,"Y",709,1018806
4074,295.22,"Y",160,1044594
3520,895.26,"Y",599,1019303
1520,452.81,"Y",205,1091223
568,833.6,"N",552,1039635
2876,421.63,"Y",329,1077059
1105,1138.53,"",733,1020698
3386,318.29,"Y",380,1060447
3145,1033.71,"Y",771,1011513
11542,833.19,"Y",221,1014782
8067,1401.62,"N",591,1046645
5582,942.58,"Y",507,1056592
11694,1896.36,"Y",132,1023605
7892,1373.59,"Y",766,1017726
4700,787.21,"N",460,1042745
3172,1173.9,"Y",946,1013529
6888,279.56,"Y",183,1087167
12815,1350.08,"N",188,1045447
5728,1031.48,"Y",691,1027945
1735,560.84,"N",487,1060548
842,385.31,"Y",215,1096359
14249,999.66,"N",114,1046866
3454,447.56,"Y",310,1082355
12969,1250.7,"Y",569,1042638
7443,1524.2,"N",690,1018997
6343,2000.54,"Y",728,1004806
5501,1247.15,"",71,1098354
6966,1225.55,"Y",156,1003118
5380,1444.31,"Y",87,1016990
8775,1340.34,"Y",893,1009120
4945,1180.73,"Y",725,1016232
1772,630.21,"Y",348,1055302
8767,1206.06,"N",256,1051355
5943,306.97,"Y",229,1075243
7288,850.44,"Y",34,1037786
6053,455.56,"Y",53,1089657
471,536.42,"Y",183,1087126
4150,896.77,"Y",471,1063096
14922,1408.64,"Y",141,1031482
256,674.78,"Y",1181,1003539
2478,446.27,"N",227,1075668
77792.05,5810.38,"Y",241,1000154
38780,4237.83,"Y",192,1098092
6797,1067.62,"Y",313,1081613
3232,704.86,"Y",691,1028060
8465,965.45,"Y",470,1007521
12199,1409.31,"N",659,1024829
24327,2724.58,"Y",472,1010336
1771,337.52,"Y",214,1096379
8412,1405.13,"N",756,1014246
6924,1709.99,"N",234,1012321
5662,856.55,"Y",10,1091312
890,692.25,"N",359,1033618
1041,259.39,"Y",92,1040835
2027,577.26,"Y",445,1050973
2294,470.57,"N",21,1080293
8862,1091.53,"N",215,1078212
553,158.14,"Y",361,1085432
4248,1149.56,"Y",627,1024295
88932.16667,5772.51,"Y",323,1000642
6149,984.4,"",205,1091218
1743,403.48,"Y",291,1087050
17194,714.81,"N",408,1073067
8228,568.79,"",2,1083854
23648,1902.21,"Y",189,1002337
8732,1524.19,"Y",54,1016840
24999,2078.68,"Y",27,1060850
1500,394.86,"N",185,1075701
17332,1092.5,"Y",150,1058219
4135,432.45,"N",213,1069433
3236,623.11,"Y",313,1061378
1081,279.34,"Y",207,1080869
28013,2626.76,"Y",226,1096084
14743,2120.6,"N",458,1019076
8824,769.02,"N",169,1063931
14197,2522.66,"N",169,1042881
3556,950.99,"Y",339,1088366
2420,1731.5,"N",327,1058524
12142,1403.53,"Y",706,1017559
2960,2096.57,"Y",903,1008816
3416,560.9,"N",256,1085017
3753,634.9,"Y",330,1068545
10033,1857.11,"Y",371,1001632
7748,1213.05,"N",559,1020304
4142,373.88,"Y",136,1065492
4237,579.5,"Y",25,1065848
185,213.02,"Y",197,1084572
2838,1074.03,"Y",479,1011456
10874,1986.36,"Y",238,1003338
766,239.57,"N",221,1076962
13653,1003.78,"Y",153,1072172
4173,318.61,"Y",187,1096061
277,388.67,"Y",314,1081228
10376,1098.57,"N",356,1071491
9516,1947.07,"Y",191,1009803
2232,1022.96,"N",479,1022053
931,599.1,"Y",326,1038073
14026,1373.85,"Y",433,1037996
4611,889.15,"Y",465,1042169
4053,569.67,"Y",18,1046481
31775,4496.92,"Y",228,1009776
18921,2743.29,"Y",862,1014533
15164,1493.67,"N",364,1021634
6133,336.58,"Y",186,1086334
3684,590.45,"N",205,1094517
3040,460.38,"N",104,1087386
5622,1931.58,"Y",419,1013331
2506,426.07,"Y",382,1067683
7071,876.16,"Y",732,1033063
7593,1246.37,"Y",125,1063954
7585,685.1,"Y",260,1084205
1817,805.5,"Y",216,1053458
2959,638.68,"Y",320,1059988
3947,1214.8,"Y",834,1013743
3163,660.98,"N",585,1040957
792,368.57,"Y",315,1080725
8496,1534.59,"Y",223,1038798
11817,2057.86,"N",164,1099905
2991,508.98,"Y",266,1081829
3989,823.07,"Y",252,1085700
2258,885.5,"Y",328,1077285
1234,580.65,"N",552,1050944
6638,956.88,"Y",713,1022193
5994,1937.64,"Y",743,1020045
5878,319.51,"Y",397,1065567
3742,485.46,"Y",357,1064558
995,581.77,"N",524,1036498
6733,1016.77,"Y",159,1026489
4353,1046.76,"Y",634,1042220
1111,542.82,"Y",274,1079208
883,985.23,"Y",1372,1001812
15373,1672.99,"Y",364,1026094
350,238.63,"Y",241,1092115
3619,218.45,"Y",478,1047320
25403,3223.37,"Y",551,1005601
2612,883.91,"Y",45,1052340
11329,885.14,"Y",179,1036369
5802,1120.59,"Y",416,1032907
8401,1228.5,"Y",829,1013931
12242,2106.52,"Y",267,1004137
3986,1091.57,"N",806,1015230
2068,673.1,"N",496,1050385
10440,1355.38,"Y",965,1005756
3365,560.88,"Y",93,1087306
8259,1340.44,"Y",433,1058997
3742,567.9,"",578,1028727
4258,1157.52,"Y",719,1034330
934,132.67,"N",231,1074803
2354,211.71,"N",399,1049115
39019,2182.96,"Y",27,1009067
8622,1893.92,"Y",271,1008738
5213,1252.99,"Y",405,1027677
1545,370.75,"N",244,1084782
25239.06,4092.76,"Y",-1,1001372
11326,1416.65,"Y",818,1011886
6510,586.81,"N",355,1071694
14773,1915.27,"Y",60,1010661
5773,975.73,"Y",605,1038997
18510.10333,4052.8,"N",397,1000206
17726,1510.45,"N",617,1037960
8235,1897.06,"",240,1002759
9507,1069.49,"Y",383,1078527
520,222.06,"Y",547,1044955
14332,1519.04,"Y",537,1035355
1936,834.36,"Y",435,1068806
57,451.92,"Y",722,1034000
3279,731.76,"Y",243,1050174
7681,944.78,"N",208,1067269
1210,432.01,"Y",332,1076333
18390,975.77,"N",6,1081920
15897,1328.64,"N",435,1058631
6826,770.81,"Y",652,1022126
6023,419.05,"N",196,1094912
2023,566.32,"Y",185,1073623
739,1210.22,"Y",1041,1001422
3520,406.45,"Y",259,1069821
8250,1259.11,"Y",417,1004685
4146,792.54,"Y",537,1035338
4850,639.14,"N",323,1078267
486,273.15,"Y",231,1074752
2904,387.74,"Y",180,1097436
5252,489.41,"Y",367,1084082
1694,452.94,"Y",342,1056084
14,573.05,"",539,1045649
5981,988.56,"Y",24,1055383
5514,1011.46,"Y",122,1030545
7672,1413.81,"Y",409,1072814
4889,439.06,"N",236,1092575
5475,641.33,"Y",337,1075206
2216,398.82,"Y",272,1079843
9234,531.11,"N",305,1091886
5365,666.36,"Y",574,1029587
4276,604.74,"Y",132,1073941
11905,1197.23,"N",157,1046722
4518,693.83,"Y",841,1013470
2888,660.6,"Y",364,1053223
7989,770.75,"Y",245,1087042
5964,832.17,"Y",396,1047070
3389,1049.7,"Y",1051,1006604
3926,591.14,"Y",576,1029085
1123,192.61,"",363,1063360
563,225.97,"N",118,1097628
4673,924.46,"Y",680,1030037
11602,2228.49,"N",584,1003206
444,313.46,"Y",212,1090487
21151,2211.93,"Y",818,1003981
9336,1001.31,"N",92,1054906
4365,911.92,"Y",359,1053813
15640,1768.13,"Y",216,1037223
9529,1279.25,"N",401,1028786
2616,460.15,"N",363,1085008
13044,1256.11,"N",101,1063042
5388,635.94,"Y",390,1066551
20677,2105.11,"N",750,1014902
33196,2880.13,"Y",145,1053474
13277,1258.48,"Y",198,1062926
8743,1793.07,"Y",936,1013944
4175,596.78,"Y",314,1081059
10600,995.97,"Y",284,1076772
8136,464.96,"N",25,1091347
2754,695.44,"Y",222,1053824
12153,1041.68,"Y",102,1056915
10135,1483.59,"Y",141,1021263
6227,553.99,"N",102,1088382
1096,568.77,"N",255,1090787
11119,1145.21,"Y",681,1024593
8744,926.81,"Y",532,1035797
4472,505.61,"N",427,1060324
8862,950.47,"N",89,1056106
13632,1447.01,"N",143,1013688
8814,1862.32,"N",844,1099637
7280,777.95,"Y",188,1058558
3073,505.92,"Y",267,1081182
3555,930.95,"Y",522,1036699
4990,1241.49,"N",234,1014197
1638,84.59,"N",202,1096799
23675,1655.35,"Y",93,1048837
24680,1882.64,"N",56,1019870
3796,706.29,"Y",16,1049639
18567,1069.91,"Y",156,1045926
4272,642.34,"N",680,1030182
9301,1072.69,"N",361,1052355
1581,508.28,"Y",442,1065688
1569,848.95,"Y",841,1015758
5844,943.8,"Y",510,1048682
7515,1144.66,"Y",608,1044926
7885,1104.2,"Y",209,1076795
3079,495.27,"Y",371,1082790
5284,819.74,"N",457,1049576
3077,663,"Y",586,1036460
8754,1264.87,"Y",48,1069558
4176,1275.31,"N",836,1016045
2002,842.78,"Y",362,1063451
1470,435.78,"Y",609,1034641
5644,1181.38,"N",341,1088191
5262,2784.61,"N",441,1034915
46426,5694.47,"Y",533,1002079
8239,1642.35,"Y",11,1010825
1610,329.19,"Y",121,1079046
6219,608.47,"N",313,1061389
11065,2013.55,"N",421,1006976
848,308.66,"Y",391,1050009
8041,1323.84,"Y",722,1008751
8898,1219.61,"Y",855,1010583
5711,381.06,"N",213,1071774
17841,1644.21,"N",323,1089989
2065,650.35,"Y",104,1026560
8117,616.04,"Y",190,1082721
18134,2415.19,"N",861,1014733
3128,816.39,"Y",343,1029703
3856,555.09,"N",466,1063920
6218,690.34,"Y",133,1052348
11938,1448.43,"N",404,1056099
3220,623.83,"N",641,1041421
4972,1260.63,"Y",1158,1005071
1064,741.98,"Y",157,1028199
13502,2145.95,"Y",248,1015641
4515,710.54,"Y",469,1063390
5603,1045.02,"Y",36,1031023
2954,527.43,"Y",360,1063224
24038,1652.69,"N",168,1072439
18620,1074.88,"Y",519,1055035
